Periodo;Grupo;Producto;Super;Precio
Ago-25;Alimentos y bebidas;Aguja vacuna Con Hueso - Sin Marca 1 kg.;Devoto;395
Ago-25;Alimentos y bebidas;Aguja vacuna Con Hueso - Sin Marca 1 kg.;Devoto Express;407
Ago-25;Alimentos y bebidas;Aguja vacuna Con Hueso - Sin Marca 1 kg.;Disco;395
Ago-25;Alimentos y bebidas;Aguja vacuna Con Hueso - Sin Marca 1 kg.;Macro;407
Ago-25;Alimentos y bebidas;Aguja vacuna Con Hueso - Sin Marca 1 kg.;Micro Macro;407
Ago-25;Alimentos y bebidas;Aguja vacuna Con Hueso - Sin Marca 1 kg.;Red Expres;299
Ago-25;Alimentos y bebidas;Aguja vacuna Con Hueso - Sin Marca 1 kg.;Red Market;309
Ago-25;Alimentos y bebidas;Aguja vacuna Sin Hueso - Sin Marca 1 kg.;Devoto;289
Ago-25;Alimentos y bebidas;Aguja vacuna Sin Hueso - Sin Marca 1 kg.;Devoto Express;289
Ago-25;Alimentos y bebidas;Aguja vacuna Sin Hueso - Sin Marca 1 kg.;Disco;289
Ago-25;Alimentos y bebidas;Aguja vacuna Sin Hueso - Sin Marca 1 kg.;Macro;459
Ago-25;Alimentos y bebidas;Aguja vacuna Sin Hueso - Sin Marca 1 kg.;Micro Macro;459
Ago-25;Alimentos y bebidas;Aguja vacuna Sin Hueso - Sin Marca 1 kg.;Red Expres;339
Ago-25;Alimentos y bebidas;Aguja vacuna Sin Hueso - Sin Marca 1 kg.;Red Market;369
Ago-25;Alimentos y bebidas;Aguja vacuna Sin Hueso - Sin Marca 1 kg.;Ta - Ta;309
Ago-25;Alimentos y bebidas;Arroz blanco Aruba tipo Patna Bolsa 1 kg.;Disco;55
Ago-25;Alimentos y bebidas;Arroz blanco Aruba tipo Patna Bolsa 1 kg.;El Clon;45
Ago-25;Alimentos y bebidas;Arroz blanco Aruba tipo Patna Bolsa 1 kg.;Frog;50
Ago-25;Alimentos y bebidas;Arroz blanco Aruba tipo Patna Bolsa 1 kg.;Macro;49,13
Ago-25;Alimentos y bebidas;Arroz blanco Aruba tipo Patna Bolsa 1 kg.;Micro Macro;49,13
Ago-25;Alimentos y bebidas;Arroz blanco Aruba tipo Patna Bolsa 1 kg.;Red Expres;44
Ago-25;Alimentos y bebidas;Arroz blanco Aruba tipo Patna Bolsa 1 kg.;Red Market;48,95
Ago-25;Alimentos y bebidas;Arroz blanco Aruba tipo Patna Bolsa 1 kg.;Ta - Ta;57
Ago-25;Alimentos y bebidas;Arroz blanco Aruba tipo Patna Bolsa 1 kg.;Tienda Inglesa;58
Ago-25;Alimentos y bebidas;Arroz blanco Blue Patna Bolsa 1 kg.;Devoto;59
Ago-25;Alimentos y bebidas;Arroz blanco Blue Patna Bolsa 1 kg.;Devoto Express;62
Ago-25;Alimentos y bebidas;Arroz blanco Blue Patna Bolsa 1 kg.;Disco;59
Ago-25;Alimentos y bebidas;Arroz blanco Blue Patna Bolsa 1 kg.;El Dorado;75
Ago-25;Alimentos y bebidas;Arroz blanco Blue Patna Bolsa 1 kg.;Kinko;79
Ago-25;Alimentos y bebidas;Arroz blanco Blue Patna Bolsa 1 kg.;Red Expres;69
Ago-25;Alimentos y bebidas;Arroz blanco Blue Patna Bolsa 1 kg.;Ta - Ta;77
Ago-25;Alimentos y bebidas;Arroz blanco Blue Patna Bolsa 1 kg.;Tienda Inglesa;80
Ago-25;Alimentos y bebidas;Arroz blanco Green Chef Bolsa 1 kg.;Devoto;69
Ago-25;Alimentos y bebidas;Arroz blanco Green Chef Bolsa 1 kg.;Devoto Express;69
Ago-25;Alimentos y bebidas;Arroz blanco Green Chef Bolsa 1 kg.;Disco;69
Ago-25;Alimentos y bebidas;Arroz blanco Green Chef Bolsa 1 kg.;El Dorado;74,9
Ago-25;Alimentos y bebidas;Arroz blanco Green Chef Bolsa 1 kg.;Kinko;79
Ago-25;Alimentos y bebidas;Arroz blanco Green Chef Bolsa 1 kg.;Red Expres;59
Ago-25;Alimentos y bebidas;Arroz blanco Green Chef Bolsa 1 kg.;Ta - Ta;75
Ago-25;Alimentos y bebidas;Arroz blanco Green Chef Bolsa 1 kg.;Tienda Inglesa;75
Ago-25;Alimentos y bebidas;Arroz blanco Pony Bolsa 1 kg.;Red Expres;39
Ago-25;Alimentos y bebidas;Arroz blanco Pony Bolsa 1 kg.;Red Market;42,5
Ago-25;Alimentos y bebidas;Arroz blanco Saman Blanco Bolsa 1 kg.;Devoto;84
Ago-25;Alimentos y bebidas;Arroz blanco Saman Blanco Bolsa 1 kg.;Devoto Express;87
Ago-25;Alimentos y bebidas;Arroz blanco Saman Blanco Bolsa 1 kg.;Disco;84
Ago-25;Alimentos y bebidas;Arroz blanco Saman Blanco Bolsa 1 kg.;El Clon;69
Ago-25;Alimentos y bebidas;Arroz blanco Saman Blanco Bolsa 1 kg.;El Dorado;83
Ago-25;Alimentos y bebidas;Arroz blanco Saman Blanco Bolsa 1 kg.;Frog;84
Ago-25;Alimentos y bebidas;Arroz blanco Saman Blanco Bolsa 1 kg.;Kinko;86
Ago-25;Alimentos y bebidas;Arroz blanco Saman Blanco Bolsa 1 kg.;Macro;71,01
Ago-25;Alimentos y bebidas;Arroz blanco Saman Blanco Bolsa 1 kg.;Micro Macro;71,01
Ago-25;Alimentos y bebidas;Arroz blanco Saman Blanco Bolsa 1 kg.;Red Expres;72
Ago-25;Alimentos y bebidas;Arroz blanco Saman Blanco Bolsa 1 kg.;Red Market;74
Ago-25;Alimentos y bebidas;Arroz blanco Saman Blanco Bolsa 1 kg.;Ta - Ta;82
Ago-25;Alimentos y bebidas;Arroz blanco Saman Blanco Bolsa 1 kg.;Tienda Inglesa;85
Ago-25;Alimentos y bebidas;Arroz blanco Vidarroz Bolsa 1 kg.;Devoto;40
Ago-25;Alimentos y bebidas;Arroz blanco Vidarroz Bolsa 1 kg.;Devoto Express;56
Ago-25;Alimentos y bebidas;Arroz blanco Vidarroz Bolsa 1 kg.;Disco;40
Ago-25;Alimentos y bebidas;Arroz blanco Vidarroz Bolsa 1 kg.;El Dorado;21
Ago-25;Alimentos y bebidas;Arroz blanco Vidarroz Bolsa 1 kg.;Ta - Ta;54
Ago-25;Alimentos y bebidas;Arvejas en conserva Cololó Lata 380 grs.;Devoto;49
Ago-25;Alimentos y bebidas;Arvejas en conserva Cololó Lata 380 grs.;Devoto Express;51
Ago-25;Alimentos y bebidas;Arvejas en conserva Cololó Lata 380 grs.;Disco;49
Ago-25;Alimentos y bebidas;Arvejas en conserva Cololó Lata 380 grs.;El Dorado;46
Ago-25;Alimentos y bebidas;Arvejas en conserva Cololó Lata 380 grs.;Macro;33,73
Ago-25;Alimentos y bebidas;Arvejas en conserva Cololó Lata 380 grs.;Micro Macro;33,73
Ago-25;Alimentos y bebidas;Arvejas en conserva Cololó Lata 380 grs.;Red Expres;48
Ago-25;Alimentos y bebidas;Arvejas en conserva Cololó Lata 380 grs.;Red Market;29,5
Ago-25;Alimentos y bebidas;Arvejas en conserva Cololó Lata 380 grs.;Ta - Ta;47
Ago-25;Alimentos y bebidas;Arvejas en conserva Nidemar Lata 300 grs.;El Dorado;24,9
Ago-25;Alimentos y bebidas;Arvejas en conserva Nidemar Lata 300 grs.;Macro;29,57
Ago-25;Alimentos y bebidas;Arvejas en conserva Nidemar Lata 300 grs.;Micro Macro;31,94
Ago-25;Alimentos y bebidas;Arvejas en conserva Nidemar Lata 300 grs.;Red Expres;32
Ago-25;Alimentos y bebidas;Arvejas en conserva Nidemar Lata 300 grs.;Ta - Ta;47
Ago-25;Alimentos y bebidas;Azúcar blanco Azucarlito Paquete 1 kg.;Devoto;50
Ago-25;Alimentos y bebidas;Azúcar blanco Azucarlito Paquete 1 kg.;Devoto Express;50
Ago-25;Alimentos y bebidas;Azúcar blanco Azucarlito Paquete 1 kg.;Disco;50
Ago-25;Alimentos y bebidas;Azúcar blanco Azucarlito Paquete 1 kg.;El Clon;49
Ago-25;Alimentos y bebidas;Azúcar blanco Azucarlito Paquete 1 kg.;El Dorado;49,9
Ago-25;Alimentos y bebidas;Azúcar blanco Azucarlito Paquete 1 kg.;Macro;50
Ago-25;Alimentos y bebidas;Azúcar blanco Azucarlito Paquete 1 kg.;Micro Macro;50
Ago-25;Alimentos y bebidas;Azúcar blanco Azucarlito Paquete 1 kg.;Red Expres;55
Ago-25;Alimentos y bebidas;Azúcar blanco Azucarlito Paquete 1 kg.;Red Market;55
Ago-25;Alimentos y bebidas;Azúcar blanco Azucarlito Paquete 1 kg.;Ta - Ta;50
Ago-25;Alimentos y bebidas;Azúcar blanco Azucarlito Paquete 1 kg.;Tienda Inglesa;50
Ago-25;Alimentos y bebidas;Azúcar blanco Bella Unión Paquete 1 kg.;Devoto;50
Ago-25;Alimentos y bebidas;Azúcar blanco Bella Unión Paquete 1 kg.;Devoto Express;52
Ago-25;Alimentos y bebidas;Azúcar blanco Bella Unión Paquete 1 kg.;Disco;50
Ago-25;Alimentos y bebidas;Azúcar blanco Bella Unión Paquete 1 kg.;El Dorado;53
Ago-25;Alimentos y bebidas;Azúcar blanco Bella Unión Paquete 1 kg.;Macro;50
Ago-25;Alimentos y bebidas;Azúcar blanco Bella Unión Paquete 1 kg.;Micro Macro;50
Ago-25;Alimentos y bebidas;Azúcar blanco Bella Unión Paquete 1 kg.;Red Expres;45
Ago-25;Alimentos y bebidas;Azúcar blanco Bella Unión Paquete 1 kg.;Red Market;55
Ago-25;Alimentos y bebidas;Azúcar blanco Bella Unión Paquete 1 kg.;Ta - Ta;52
Ago-25;Alimentos y bebidas;Azúcar blanco Bella Unión Paquete 1 kg.;Tienda Inglesa;52
Ago-25;Alimentos y bebidas;Café envasado (no instantáneo) Chaná Paquete 250 grs.;Devoto;393
Ago-25;Alimentos y bebidas;Café envasado (no instantáneo) Chaná Paquete 250 grs.;Devoto Express;413
Ago-25;Alimentos y bebidas;Café envasado (no instantáneo) Chaná Paquete 250 grs.;Disco;393
Ago-25;Alimentos y bebidas;Café envasado (no instantáneo) Chaná Paquete 250 grs.;El Clon;365
Ago-25;Alimentos y bebidas;Café envasado (no instantáneo) Chaná Paquete 250 grs.;El Dorado;392
Ago-25;Alimentos y bebidas;Café envasado (no instantáneo) Chaná Paquete 250 grs.;Farmashop;431
Ago-25;Alimentos y bebidas;Café envasado (no instantáneo) Chaná Paquete 250 grs.;Kinko;419
Ago-25;Alimentos y bebidas;Café envasado (no instantáneo) Chaná Paquete 250 grs.;Macro;302,91
Ago-25;Alimentos y bebidas;Café envasado (no instantáneo) Chaná Paquete 250 grs.;Micro Macro;327,14
Ago-25;Alimentos y bebidas;Café envasado (no instantáneo) Chaná Paquete 250 grs.;Red Expres;295
Ago-25;Alimentos y bebidas;Café envasado (no instantáneo) Chaná Paquete 250 grs.;Red Market;362
Ago-25;Alimentos y bebidas;Café envasado (no instantáneo) Chaná Paquete 250 grs.;Ta - Ta;389
Ago-25;Alimentos y bebidas;Café envasado (no instantáneo) Chaná Paquete 250 grs.;Tienda Inglesa;432
Ago-25;Alimentos y bebidas;Café envasado (no instantáneo) Saint Paquete 250 grs.;Red Expres;199
Ago-25;Alimentos y bebidas;Café envasado (no instantáneo) Saint Paquete 250 grs.;Red Market;200
Ago-25;Alimentos y bebidas;Café envasado (no instantáneo) Águila Paquete 250 grs.;Devoto;326
Ago-25;Alimentos y bebidas;Café envasado (no instantáneo) Águila Paquete 250 grs.;Devoto Express;342
Ago-25;Alimentos y bebidas;Café envasado (no instantáneo) Águila Paquete 250 grs.;Disco;326
Ago-25;Alimentos y bebidas;Café envasado (no instantáneo) Águila Paquete 250 grs.;El Clon;305
Ago-25;Alimentos y bebidas;Café envasado (no instantáneo) Águila Paquete 250 grs.;El Dorado;259
Ago-25;Alimentos y bebidas;Café envasado (no instantáneo) Águila Paquete 250 grs.;Frog;324
Ago-25;Alimentos y bebidas;Café envasado (no instantáneo) Águila Paquete 250 grs.;Macro;288,61
Ago-25;Alimentos y bebidas;Café envasado (no instantáneo) Águila Paquete 250 grs.;Micro Macro;311,7
Ago-25;Alimentos y bebidas;Café envasado (no instantáneo) Águila Paquete 250 grs.;Red Expres;260
Ago-25;Alimentos y bebidas;Café envasado (no instantáneo) Águila Paquete 250 grs.;Red Market;308,5
Ago-25;Alimentos y bebidas;Café envasado (no instantáneo) Águila Paquete 250 grs.;Ta - Ta;328
Ago-25;Alimentos y bebidas;Café envasado (no instantáneo) Águila Paquete 250 grs.;Tienda Inglesa;337
Ago-25;Alimentos y bebidas;Carne picada vacuna Con Hasta 20% de grasa 1 kg.;Devoto;325
Ago-25;Alimentos y bebidas;Carne picada vacuna Con Hasta 20% de grasa 1 kg.;Devoto Express;335
Ago-25;Alimentos y bebidas;Carne picada vacuna Con Hasta 20% de grasa 1 kg.;Disco;325
Ago-25;Alimentos y bebidas;Carne picada vacuna Con Hasta 20% de grasa 1 kg.;Macro;389
Ago-25;Alimentos y bebidas;Carne picada vacuna Con Hasta 20% de grasa 1 kg.;Micro Macro;389
Ago-25;Alimentos y bebidas;Carne picada vacuna Con Hasta 20% de grasa 1 kg.;Red Expres;309
Ago-25;Alimentos y bebidas;Carne picada vacuna Con Hasta 20% de grasa 1 kg.;Red Market;290
Ago-25;Alimentos y bebidas;Carne picada vacuna Con Hasta 20% de grasa 1 kg.;Ta - Ta;299
Ago-25;Alimentos y bebidas;Carne picada vacuna Con Hasta 20% de grasa 1 kg.;Tienda Inglesa;299
Ago-25;Alimentos y bebidas;Carne picada vacuna Con Hasta 5% de grasa 1 kg.;Devoto;439
Ago-25;Alimentos y bebidas;Carne picada vacuna Con Hasta 5% de grasa 1 kg.;Devoto Express;452
Ago-25;Alimentos y bebidas;Carne picada vacuna Con Hasta 5% de grasa 1 kg.;Disco;439
Ago-25;Alimentos y bebidas;Carne picada vacuna Con Hasta 5% de grasa 1 kg.;Macro;489
Ago-25;Alimentos y bebidas;Carne picada vacuna Con Hasta 5% de grasa 1 kg.;Micro Macro;459,02
Ago-25;Alimentos y bebidas;Carne picada vacuna Con Hasta 5% de grasa 1 kg.;Red Expres;399
Ago-25;Alimentos y bebidas;Carne picada vacuna Con Hasta 5% de grasa 1 kg.;Red Market;429
Ago-25;Alimentos y bebidas;Carne picada vacuna Con Hasta 5% de grasa 1 kg.;Ta - Ta;359
Ago-25;Alimentos y bebidas;Carne picada vacuna Con Hasta 5% de grasa 1 kg.;Tienda Inglesa;355
Ago-25;Alimentos y bebidas;Cerveza Patricia Botella 960 ml.;Devoto;180
Ago-25;Alimentos y bebidas;Cerveza Patricia Botella 960 ml.;Devoto Express;185
Ago-25;Alimentos y bebidas;Cerveza Patricia Botella 960 ml.;Disco;180
Ago-25;Alimentos y bebidas;Cerveza Patricia Botella 960 ml.;El Clon;175
Ago-25;Alimentos y bebidas;Cerveza Patricia Botella 960 ml.;El Dorado;179
Ago-25;Alimentos y bebidas;Cerveza Patricia Botella 960 ml.;Frog;180
Ago-25;Alimentos y bebidas;Cerveza Patricia Botella 960 ml.;Macro;180
Ago-25;Alimentos y bebidas;Cerveza Patricia Botella 960 ml.;Micro Macro;180
Ago-25;Alimentos y bebidas;Cerveza Patricia Botella 960 ml.;Red Expres;180
Ago-25;Alimentos y bebidas;Cerveza Patricia Botella 960 ml.;Red Market;180
Ago-25;Alimentos y bebidas;Cerveza Patricia Botella 960 ml.;Ta - Ta;180
Ago-25;Alimentos y bebidas;Cerveza Patricia Botella 960 ml.;Tienda Inglesa;182
Ago-25;Alimentos y bebidas;Cerveza Pilsen Botella 960 ml.;Devoto;125
Ago-25;Alimentos y bebidas;Cerveza Pilsen Botella 960 ml.;Devoto Express;125
Ago-25;Alimentos y bebidas;Cerveza Pilsen Botella 960 ml.;Disco;125
Ago-25;Alimentos y bebidas;Cerveza Pilsen Botella 960 ml.;El Clon;152
Ago-25;Alimentos y bebidas;Cerveza Pilsen Botella 960 ml.;El Dorado;125
Ago-25;Alimentos y bebidas;Cerveza Pilsen Botella 960 ml.;Macro;125
Ago-25;Alimentos y bebidas;Cerveza Pilsen Botella 960 ml.;Micro Macro;125
Ago-25;Alimentos y bebidas;Cerveza Pilsen Botella 960 ml.;Red Expres;125
Ago-25;Alimentos y bebidas;Cerveza Pilsen Botella 960 ml.;Red Market;156
Ago-25;Alimentos y bebidas;Cerveza Pilsen Botella 960 ml.;Ta - Ta;156
Ago-25;Alimentos y bebidas;Cerveza Pilsen Botella 960 ml.;Tienda Inglesa;127
Ago-25;Alimentos y bebidas;Cerveza Zillertal Botella 1 lt.;Devoto;185
Ago-25;Alimentos y bebidas;Cerveza Zillertal Botella 1 lt.;Devoto Express;185
Ago-25;Alimentos y bebidas;Cerveza Zillertal Botella 1 lt.;Disco;185
Ago-25;Alimentos y bebidas;Cerveza Zillertal Botella 1 lt.;El Clon;199
Ago-25;Alimentos y bebidas;Cerveza Zillertal Botella 1 lt.;El Dorado;179
Ago-25;Alimentos y bebidas;Cerveza Zillertal Botella 1 lt.;Frog;185
Ago-25;Alimentos y bebidas;Cerveza Zillertal Botella 1 lt.;Macro;185
Ago-25;Alimentos y bebidas;Cerveza Zillertal Botella 1 lt.;Micro Macro;185
Ago-25;Alimentos y bebidas;Cerveza Zillertal Botella 1 lt.;Red Expres;185
Ago-25;Alimentos y bebidas;Cerveza Zillertal Botella 1 lt.;Red Market;202
Ago-25;Alimentos y bebidas;Cerveza Zillertal Botella 1 lt.;Ta - Ta;202
Ago-25;Alimentos y bebidas;Cerveza Zillertal Botella 1 lt.;Tienda Inglesa;204
Ago-25;Alimentos y bebidas;Chorizos mezcla sueltos - Cattivelli  - Extra 1 kg.;Devoto;619
Ago-25;Alimentos y bebidas;Chorizos mezcla sueltos - Cattivelli  - Extra 1 kg.;Devoto Express;619
Ago-25;Alimentos y bebidas;Chorizos mezcla sueltos - Cattivelli  - Extra 1 kg.;Disco;619
Ago-25;Alimentos y bebidas;Chorizos mezcla sueltos - Cattivelli  - Extra 1 kg.;Macro;605,03
Ago-25;Alimentos y bebidas;Chorizos mezcla sueltos - Cattivelli  - Extra 1 kg.;Micro Macro;605,03
Ago-25;Alimentos y bebidas;Chorizos mezcla sueltos - Cattivelli  - Extra 1 kg.;Red Expres;735
Ago-25;Alimentos y bebidas;Chorizos mezcla sueltos - Cattivelli  - Extra 1 kg.;Red Market;560
Ago-25;Alimentos y bebidas;Chorizos mezcla sueltos - Cattivelli  - Extra 1 kg.;Ta - Ta;659
Ago-25;Alimentos y bebidas;Chorizos mezcla sueltos - Cattivelli  - Extra 1 kg.;Tienda Inglesa;650
Ago-25;Alimentos y bebidas;Chorizos mezcla sueltos - Centenario - Extra 1 kg.;Devoto;749
Ago-25;Alimentos y bebidas;Chorizos mezcla sueltos - Centenario - Extra 1 kg.;Devoto Express;771
Ago-25;Alimentos y bebidas;Chorizos mezcla sueltos - Centenario - Extra 1 kg.;Disco;749
Ago-25;Alimentos y bebidas;Chorizos mezcla sueltos - Centenario - Extra 1 kg.;Macro;574,79
Ago-25;Alimentos y bebidas;Chorizos mezcla sueltos - Centenario - Extra 1 kg.;Micro Macro;653,16
Ago-25;Alimentos y bebidas;Chorizos mezcla sueltos - Centenario - Extra 1 kg.;Red Expres;625
Ago-25;Alimentos y bebidas;Chorizos mezcla sueltos - Centenario - Extra 1 kg.;Red Market;515
Ago-25;Alimentos y bebidas;Chorizos mezcla sueltos - Centenario - Extra 1 kg.;Ta - Ta;639
Ago-25;Alimentos y bebidas;Chorizos mezcla sueltos - Centenario - Extra 1 kg.;Tienda Inglesa;629
Ago-25;Alimentos y bebidas;Chorizos mezcla sueltos - La Familia - Hilo amarillo 1 kg.;Macro;326,39
Ago-25;Alimentos y bebidas;Chorizos mezcla sueltos - La Familia - Hilo amarillo 1 kg.;Micro Macro;326,39
Ago-25;Alimentos y bebidas;Cocoa Copacabana Envase 500 grs.;Devoto;325
Ago-25;Alimentos y bebidas;Cocoa Copacabana Envase 500 grs.;Devoto Express;341
Ago-25;Alimentos y bebidas;Cocoa Copacabana Envase 500 grs.;Disco;325
Ago-25;Alimentos y bebidas;Cocoa Copacabana Envase 500 grs.;El Clon;325
Ago-25;Alimentos y bebidas;Cocoa Copacabana Envase 500 grs.;El Dorado;323
Ago-25;Alimentos y bebidas;Cocoa Copacabana Envase 500 grs.;Frog;320
Ago-25;Alimentos y bebidas;Cocoa Copacabana Envase 500 grs.;Kinko;360
Ago-25;Alimentos y bebidas;Cocoa Copacabana Envase 500 grs.;Macro;270,55
Ago-25;Alimentos y bebidas;Cocoa Copacabana Envase 500 grs.;Micro Macro;281,37
Ago-25;Alimentos y bebidas;Cocoa Copacabana Envase 500 grs.;Red Expres;297
Ago-25;Alimentos y bebidas;Cocoa Copacabana Envase 500 grs.;Red Market;321,5
Ago-25;Alimentos y bebidas;Cocoa Copacabana Envase 500 grs.;Ta - Ta;323
Ago-25;Alimentos y bebidas;Cocoa Copacabana Envase 500 grs.;Tienda Inglesa;328
Ago-25;Alimentos y bebidas;Cocoa Vascolet Envase 500 grs.;Devoto;298
Ago-25;Alimentos y bebidas;Cocoa Vascolet Envase 500 grs.;Devoto Express;298
Ago-25;Alimentos y bebidas;Cocoa Vascolet Envase 500 grs.;Disco;298
Ago-25;Alimentos y bebidas;Cocoa Vascolet Envase 500 grs.;El Clon;249
Ago-25;Alimentos y bebidas;Cocoa Vascolet Envase 500 grs.;El Dorado;239
Ago-25;Alimentos y bebidas;Cocoa Vascolet Envase 500 grs.;Macro;277,48
Ago-25;Alimentos y bebidas;Cocoa Vascolet Envase 500 grs.;Micro Macro;299,68
Ago-25;Alimentos y bebidas;Cocoa Vascolet Envase 500 grs.;Red Expres;265
Ago-25;Alimentos y bebidas;Cocoa Vascolet Envase 500 grs.;Red Market;272
Ago-25;Alimentos y bebidas;Cocoa Vascolet Envase 500 grs.;Ta - Ta;311
Ago-25;Alimentos y bebidas;Cocoa Vascolet Envase 500 grs.;Tienda Inglesa;337
Ago-25;Alimentos y bebidas;Dulce de leche Conaprole Envase 1 kg.;Devoto;293
Ago-25;Alimentos y bebidas;Dulce de leche Conaprole Envase 1 kg.;Devoto Express;305
Ago-25;Alimentos y bebidas;Dulce de leche Conaprole Envase 1 kg.;Disco;293
Ago-25;Alimentos y bebidas;Dulce de leche Conaprole Envase 1 kg.;El Clon;289
Ago-25;Alimentos y bebidas;Dulce de leche Conaprole Envase 1 kg.;El Dorado;294,9
Ago-25;Alimentos y bebidas;Dulce de leche Conaprole Envase 1 kg.;Frog;296
Ago-25;Alimentos y bebidas;Dulce de leche Conaprole Envase 1 kg.;Macro;288,47
Ago-25;Alimentos y bebidas;Dulce de leche Conaprole Envase 1 kg.;Micro Macro;311,55
Ago-25;Alimentos y bebidas;Dulce de leche Conaprole Envase 1 kg.;Red Expres;289
Ago-25;Alimentos y bebidas;Dulce de leche Conaprole Envase 1 kg.;Red Market;297
Ago-25;Alimentos y bebidas;Dulce de leche Conaprole Envase 1 kg.;Ta - Ta;295
Ago-25;Alimentos y bebidas;Dulce de leche Conaprole Envase 1 kg.;Tienda Inglesa;302
Ago-25;Alimentos y bebidas;Dulce de leche Los Nietitos Envase 1 kg.;Devoto;225
Ago-25;Alimentos y bebidas;Dulce de leche Los Nietitos Envase 1 kg.;Devoto Express;234
Ago-25;Alimentos y bebidas;Dulce de leche Los Nietitos Envase 1 kg.;Disco;225
Ago-25;Alimentos y bebidas;Dulce de leche Los Nietitos Envase 1 kg.;El Clon;189
Ago-25;Alimentos y bebidas;Dulce de leche Los Nietitos Envase 1 kg.;El Dorado;224,9
Ago-25;Alimentos y bebidas;Dulce de leche Los Nietitos Envase 1 kg.;Frog;225
Ago-25;Alimentos y bebidas;Dulce de leche Los Nietitos Envase 1 kg.;Kinko;242
Ago-25;Alimentos y bebidas;Dulce de leche Los Nietitos Envase 1 kg.;Macro;182,68
Ago-25;Alimentos y bebidas;Dulce de leche Los Nietitos Envase 1 kg.;Micro Macro;197,3
Ago-25;Alimentos y bebidas;Dulce de leche Los Nietitos Envase 1 kg.;Red Expres;214
Ago-25;Alimentos y bebidas;Dulce de leche Los Nietitos Envase 1 kg.;Red Market;219
Ago-25;Alimentos y bebidas;Dulce de leche Los Nietitos Envase 1 kg.;Ta - Ta;225
Ago-25;Alimentos y bebidas;Dulce de leche Los Nietitos Envase 1 kg.;Tienda Inglesa;227
Ago-25;Alimentos y bebidas;Dulce de leche Manjar Envase 1 kg.;Devoto;169
Ago-25;Alimentos y bebidas;Dulce de leche Manjar Envase 1 kg.;Devoto Express;176
Ago-25;Alimentos y bebidas;Dulce de leche Manjar Envase 1 kg.;Disco;169
Ago-25;Alimentos y bebidas;Dulce de leche Manjar Envase 1 kg.;El Clon;185
Ago-25;Alimentos y bebidas;Dulce de leche Manjar Envase 1 kg.;El Dorado;197
Ago-25;Alimentos y bebidas;Dulce de leche Manjar Envase 1 kg.;Frog;198
Ago-25;Alimentos y bebidas;Dulce de leche Manjar Envase 1 kg.;Kinko;220
Ago-25;Alimentos y bebidas;Dulce de leche Manjar Envase 1 kg.;Macro;192,93
Ago-25;Alimentos y bebidas;Dulce de leche Manjar Envase 1 kg.;Micro Macro;208,36
Ago-25;Alimentos y bebidas;Dulce de leche Manjar Envase 1 kg.;Red Expres;195
Ago-25;Alimentos y bebidas;Dulce de leche Manjar Envase 1 kg.;Red Market;191
Ago-25;Alimentos y bebidas;Dulce de leche Manjar Envase 1 kg.;Ta - Ta;188
Ago-25;Alimentos y bebidas;Dulce de leche Manjar Envase 1 kg.;Tienda Inglesa;205
Ago-25;Alimentos y bebidas;Dulce de membrillo Los Nietitos Envase 400 grs.;Devoto;76
